	mean
ABI1	-0.05044539753208074
ABI2	-0.9493395571140798
ABITRAM	-0.5462449979053858
ABL1	0.7374752256621936
ABL2	0.8665841603257262
ABLIM1	1.8197714626122679
ABLIM2	-1.9729180316883783
ABLIM3	0.09615232491402938
ABR	-0.637768575347881
ABRACL	-0.20749810575427102
ABRAXAS2	-0.13039693860345972
ABT1	0.4397434081234268
ABTB2	-0.03924873181850536
ACAA1	0.8375755089353017
ACAA2	1.604326388070137
ACACA	0.8557652186678256
ACACB	0.7587511127130873
ACAD10	-0.3325173276847886
ACAD8	-0.09513285875509762
ACAD9	0.4179076049677777
ACADL	-0.785658687467783
ACADM	0.5731533986040181
ACADS	0.36712580867789296
ACADSB	1.7750753460471773
ACADVL	2.1706706552367043
ACAP1	-2.418309996718409
ACAP2	0.2917531023589691
ACAP3	0.6301712209611268
ACAT1	0.7328026136144934
ACAT2	1.096044211330518
ACBD3	0.5872520407148433
ACBD4	-0.058000013708334075
ACBD5	-0.00590841097994471
ACBD6	0.23669065273526463
ACD	-0.6100681900139795
ACER3	-0.5221120950269318
ACHE	-1.6685190041910143
ACIN1	0.5902169747545344
ACKR2	-2.057919440268751
ACKR3	-0.2847903737441924
ACLY	1.6200801511793606
ACMSD	-1.1190825235613229
ACO1	1.711098721039683
ACO2	0.4652080221344845
ACOT1	-0.8880652863290734
ACOT12	-0.7833812054384712
ACOT13	0.6973652647646169
ACOT2	-0.06274578305039205
ACOT7	-0.05648781841383423
ACOT8	-0.25322452026098935
ACOT9	-0.7449852614458232
ACOX1	1.9339341351815627
ACOX2	1.4748917398573589
ACOX3	0.3634223599755906
ACP1	0.3793872795070196
ACP2	0.17702007308592213
ACP5	0.08251637170475545
ACP6	-0.7198879450454444
ACSF2	0.6721135429508417
ACSF3	-0.2502296707766286
ACSL1	0.8062032421661853
ACSL3	0.7108287116956499
ACSL4	2.062338314662924
ACSL5	0.8534690567219789
ACSL6	-2.171486159436274
ACSM1	-1.3479448437104515
ACSM2A	-0.08129973398401225
ACSM2B	0.41759334129316916
ACSM3	0.058907401088118067
ACSM5	-0.41597985986773955
ACSS1	-0.5715770888078109
ACSS2	1.1269673748311422
ACSS3	0.6485574396305155
ACTA2	-0.8613691338774694
ACTB	4.020582140438113
ACTG1	3.080788168301395
ACTG2	-1.9976010269842677
ACTL6A	-0.48291150836159774
ACTN1	1.3234322605659807
ACTN4	2.2289746583911723
ACTR10	0.029467181110150002
ACTR1A	0.47765998220323946
ACTR1B	1.463613986701733
ACTR2	1.953285124606027
ACTR3	0.9944449754085596
ACTR5	-0.937379981347623
ACTR6	-0.29020061152911497
ACTR8	-1.3533047360214019
ACVR1	0.7138805997159349
ACVR1B	0.3992359513352644
ACVR2A	-0.8161421989536561
ACVR2B	-0.34574324579190197
ACY3	-0.8291984749170194
ACYP2	-1.7754657632672186
ADA	-0.9341934832813586
ADA2	-1.5513813487966994
ADAM10	1.376952684501404
ADAM15	0.4269309426230269
ADAM17	-0.4568230902081147
ADAM19	-0.3650048071476309
ADAM22	-1.8916667685721935
ADAM28	-1.715772881355558
ADAM8	-0.9999611109763925
ADAM9	0.5703566027719511
ADAMTS1	-0.2754043076936662
ADAMTS10	-1.5810008491079388
ADAMTS12	-1.5505028221903494
ADAMTS13	-1.674646206695213
ADAMTS17	-2.6669006521678114
ADAMTS2	-1.2899918758131517
ADAMTS4	-1.2285011167747717
ADAMTS9	-0.7217948268349569
ADAMTSL2	-0.8458970678730705
ADAMTSL3	-1.505342869645129
ADAMTSL4	0.0705739245461599
ADAMTSL5	-1.8070260684890507
ADAP1	-1.2823034636757116
ADAR	2.4752951090280892
ADARB1	-0.723171865936007
ADAT1	-0.4538317333904348
ADAT2	-0.6018046598185255
ADCK2	0.0015610644680270737
ADCK5	-0.7171594485390155
ADCY1	-1.5661674869931543
ADCY3	-1.4605929299883247
ADCY5	-1.7449579867754097
ADCY6	0.5220979774734611
ADCY9	0.9321123980730511
ADD1	1.2903062307196984
ADD3	0.9258897618738257
ADGRA3	1.329411852974911
ADGRD1	-0.4742714609157739
ADGRE5	0.4068071169547746
ADGRF5	-0.9316478562400768
ADGRG1	-1.174787451046732
ADGRG2	-2.152188071822514
ADGRG5	-1.112217070599813
ADGRG6	1.555249929438078
ADGRG7	-2.2560893160131514
ADGRL1	-0.5781981104167776
ADGRL2	1.1632308125939994
ADGRL4	-1.398974151572397
ADGRV1	-0.2388484635705535
ADH1A	0.4574788870104103
ADH1B	1.0715106920008008
ADH1C	-0.07854050585665007
ADH4	0.7986071219127053
ADH5	1.4523435762030532
ADH6	1.8732776612689266
ADHFE1	-1.6198711033786946
ADI1	2.2349163700377055
ADIPOR1	1.425631260629181
ADIPOR2	1.4998214177363725
ADK	0.09137329375198064
ADM	-0.47454548571053057
ADM2	-0.32361369273292706
ADNP	-0.09841317837487311
ADNP2	0.678531273090481
ADPGK	0.533910819166573
ADPRHL1	-1.4580309860977883
ADPRM	-1.5276935572162542
ADPRS	-0.16165707875362353
ADRA1A	-1.561152238656643
ADRM1	1.4183512159214187
ADSL	-0.07302582699050322
ADSS1	-1.8226712649904682
ADSS2	-0.19245459534936296
AEBP1	0.09340677649170902
AEBP2	-0.12984028840612627
AEN	0.5135089359162416
AFAP1	-1.2686251772561652
AFAP1L2	-2.0502312545611643
AFDN	1.5916518705745553
AFF1	0.35275178303346244
AFF3	-0.9014526014869759
AFF4	1.1767332947396356
AFG3L2	1.1382792497594354
AFM	-0.22629953014203819
AFMID	0.818433727375459
AFP	2.000796037809475
AFTPH	-0.11899128861256576
AGA	-0.6757717659954171
AGAP1	0.24730142276059797
AGAP3	1.1679561161897338
AGBL2	-2.0839363246020994
AGBL5	0.04331662404119733
AGFG1	1.2930440927645601
AGFG2	1.2464565750714947
AGK	0.6077388865294584
AGL	0.08794384215255903
AGMAT	1.1806928007899136
AGMO	0.255183892315939
AGO1	-0.20677342823267394
AGO2	0.08133579817065809
AGO3	-0.7270152350717316
AGO4	0.21758499902874281
AGPAT1	0.866711180386697
AGPAT2	0.6322088465437113
AGPAT3	1.3760173666276734
AGPAT4	-1.8196463643601226
AGPAT5	0.17444897060501435
AGPS	1.2464436407910917
AGRN	0.8160652576406193
AGT	4.046153714389688
AGTPBP1	-0.2699260182822176
AGTR1	0.2889225440987591
AGTRAP	-0.4678463199174985
AGXT	2.1082610122163965
AGXT2	-0.05799958358250394
AHCTF1	0.6753535651552851
AHCY	2.4998451971772053
AHCYL1	1.0819239133744
AHCYL2	0.05807171362231299
AHI1	-0.8916637469786806
AHNAK	3.0677743511756628
AHNAK2	-1.123657693511927
AHR	1.0519652584625736
AHSA1	0.6719281550146318
AHSA2P	-0.172724863069361
AHSG	4.425200539948421
AIDA	-0.05715996611674967
AIF1	-1.0838382196864662
AIF1L	-0.46863342441328504
AIFM1	1.0631608614367576
AIFM2	0.5663674625884858
AIG1	1.3502700090541355
AIMP1	1.4831202006259234
AIMP2	0.06436086664774258
AIP	0.3953604505990965
AJUBA	1.4706383984764646
AK2	1.3892864773430615
AK3	1.6677422576163603
AK4	1.4573677793729354
AK6	-0.6360716399183678
AKAP1	1.215459610604621
AKAP10	-0.6869976612179023
AKAP11	0.2093857575355327
AKAP12	0.5724326623171176
AKAP13	-0.3665158054185069
AKAP17A	-0.12342209858742637
AKAP6	-1.1682311835529997
AKAP7	-0.8074464718022212
AKAP8	0.0755595820429931
AKAP8L	0.15299852340622005
AKAP9	0.13754756996827075
AKIP1	-1.1575428649342925
AKIRIN1	0.9985233768951363
AKIRIN2	-0.044072137154756275
AKNA	-0.5507289728829768
AKR1A1	0.4750557475413433
AKR1B1	-0.883947999148384
AKR1B10	0.9942377551990988
AKR1C1	1.7433546657602819
AKR1C2	1.3513226046604974
AKR1C3	0.4063250278040945
AKR1C4	0.47289887960730165
AKR1D1	0.5511832755967817
AKR7A2	0.5241227453524583
AKR7A3	-0.7391299510868221
AKT1	0.7907902536288886
AKT1S1	-0.025567174059165622
AKT2	1.4567391302241515
AKT3	-1.6047084057813523
AKTIP	-0.20893153729849265
ALAD	1.1582627681067743
ALAS1	1.09031130401452
ALB	6.37792212296804
ALCAM	0.7717075369588932
ALDH16A1	-0.03380184965612066
ALDH18A1	1.1623435211943582
ALDH1A1	4.167203537724605
ALDH1B1	1.2693674637719692
ALDH1L1	0.06118919697219707
ALDH2	2.2450723437389053
ALDH3A1	-1.168637499289756
ALDH3A2	1.9128052430117246
ALDH3B1	-0.8215989869307536
ALDH4A1	2.1901267067957413
ALDH5A1	1.05011336940258
ALDH6A1	1.1174279972631755
ALDH7A1	1.5274680391435524
ALDH8A1	-0.2758379058412455
ALDH9A1	0.9519593679469787
ALDOA	0.15843061796403182
ALDOC	0.4429476123939946
ALG1	-0.6123772449208154
ALG12	-0.6695507233591694
ALG13	-0.7908697226817318
ALG14	-0.0028969997482876423
ALG2	1.0725818856926757
ALG3	1.0434640434044122
ALG5	-0.3355190437761008
ALG6	0.20671345382902404
ALG8	0.32126223579424756
ALG9	-1.1629431346413863
ALKBH2	-0.25084389164207166
ALKBH4	-1.276510655418287
ALKBH5	1.08861795371546
ALKBH7	0.5416894601426864
ALMS1	-0.5303534245259034
ALOX5	-1.775867388947331
ALOX5AP	-2.0883144001819454
ALPK1	-0.7285619148613176
ALPK2	-1.3633034549326903
ALPK3	-0.8461974774462983
ALPL	-1.443923641699755
ALS2	0.11776296182946772
ALS2CL	-0.22705535683125241
ALYREF	-0.4671061272724333
AMACR	-0.6012783310678427
AMBP	4.524325840902018
AMBRA1	0.16292955632229544
AMD1	1.229008017577617
AMDHD1	-0.026443292330275935
AMDHD2	-1.0625595380873811
AMFR	1.9930166618361296
AMIGO1	-1.8441896418399453
AMIGO2	-1.076948307368378
AMMECR1	-0.9079448858275108
AMMECR1L	0.46785701659461765
AMN	-0.33432976954076316
AMOT	-1.0953588941752763
AMOTL1	-0.02256287276641233
AMOTL2	0.8894614514544615
AMPD2	0.18026080701540428
AMY2B	-1.5282044327717264
AMZ2	-0.24680273120049437
ANAPC1	-0.2397872665082394
ANAPC11	-0.051714793745615203
ANAPC13	-0.20671724317283535
ANAPC16	1.4497853362020272
ANAPC2	0.8077759935854492
ANAPC4	0.5933950502911679
ANAPC5	0.6106705721802199
ANAPC7	0.45893883050269046
ANG	0.4239992407776236
ANGEL1	-0.4394810601987141
ANGEL2	-0.3846338809850831
ANGPTL1	-1.8399879725534396
ANGPTL2	-0.3881156125955764
ANGPTL3	1.2160404787396872
ANGPTL4	-0.18479632928038464
ANGPTL8	0.1089290922591698
ANK2	-0.924266216031891
ANK3	-1.1376954018086278
ANKEF1	-0.15650854199368772
ANKFY1	1.0967883259148536
ANKH	0.2330012002254843
ANKHD1	-0.8594108855330069
ANKIB1	0.6091391190584765
ANKLE2	0.8568797873900491
ANKMY2	-0.6533718937995289
ANKRD1	-0.3951495845655379
ANKRD10	0.7175666397642786
ANKRD11	1.446593055133915
ANKRD12	-0.3858196187940994
ANKRD13A	0.3411664221132269
ANKRD13B	-1.601618664241415
ANKRD13C	0.2837099916786365
ANKRD13D	0.04003961541289962
ANKRD17	0.1506866994761107
ANKRD27	0.09146313238129092
ANKRD28	0.35171219134553444
ANKRD40	1.2198497751561215
ANKRD44	-1.1566848684666367
ANKRD46	0.08420953074006714
ANKRD50	0.2889845950379846
ANKRD52	0.9601145397715699
ANKRD54	-0.06778184250127975
ANKRD65	-1.4498629241176124
ANKRD9	-1.1208639757562169
ANKS1A	0.39713785849842137
ANKS3	-1.1236232049015118
ANKS4B	0.2770103566819778
ANKS6	-0.2810581632631918
ANKZF1	-0.6201598547906549
ANLN	0.19481822121284115
ANO1	-0.638977600666678
ANO10	-0.4602493450139153
ANO6	1.2644194272903155
ANO8	-0.6158820622544788
ANO9	-1.033443863674265
ANP32A	0.6247762784379012
ANP32B	1.817339757632329
ANP32E	0.7583219958068539
ANPEP	1.7038744964486858
ANTKMT	-1.2631019151513336
ANTXR1	-0.8439552419308265
ANTXR2	0.2108153713439042
ANXA1	-1.087544245648728
ANXA10	-1.8011952707364378
ANXA11	1.8824115286669618
ANXA13	-0.646185418792656
ANXA2	2.4861824184585424
ANXA3	-1.7544107107148388
ANXA4	1.7373200986564423
ANXA5	1.7495408215757562
ANXA6	1.6251117263712145
ANXA7	1.631537400101537
ANXA9	0.9110635335885897
AOAH	-2.121647589547024
AOC3	-0.2439549224419466
AOPEP	-0.7173507106590057
AOX1	0.8204701184961664
AP1AR	-0.1747293434820749
AP1B1	1.8223585437821683
AP1G1	0.8809996314721724
AP1G2	-0.8613416500076719
AP1M1	0.8597324585846942
AP1M2	-1.3435971490878575
AP1S1	0.656445019611502
AP1S2	-1.018936479995913
AP1S3	-0.8857977914551407
AP2A1	1.3964453766457487
AP2A2	0.46112451013380207
AP2B1	1.7296776878775946
AP2M1	2.0879510246269275
AP2S1	0.47731431736220464
AP3B1	0.6090913759688225
AP3D1	1.314769462305267
AP3M1	1.0893830260873762
AP3M2	-0.9200784827729206
AP3S1	-0.21554693538903263
AP3S2	0.18317204440777954
AP4B1	-1.3689660299961215
AP4M1	-1.4394115467161561
AP5B1	0.15004775170376553
AP5M1	0.779914609274701
AP5S1	-0.5882343806435851
AP5Z1	0.06846659624494997
APAF1	-0.000984701011381244
APBA1	-1.4146632554591372
APBA3	-0.7960852394855502
APBB1	-0.9149394509698691
APBB1IP	-1.5876289792636444
APBB2	0.10977480952290182
APC	-0.7893895005126593
APCDD1	-1.286490165674208
APCS	0.35910959483036653
APEH	1.4986170594718922
APEX1	1.8908569095934258
APEX2	-0.3205698842153132
APH1A	0.8653403140421114
APH1B	-1.120040725002249
API5	1.2561504556357495
APIP	0.05025076296560333
APLN	-1.3219221217298345
APLP1	-1.939196748579513
APLP2	1.8574777368207007
APMAP	2.12546560381943
APOA1	3.9884865741997046
APOA2	5.213876307315712
APOA4	-0.8780888082007299
APOA5	0.18671771033243578
APOB	5.2957230428591595
APOBEC3B	-1.1742131981931025
APOBEC3C	-0.6644659257379202
APOC1	2.3202285066849666
APOC2	-0.31326869626793186
APOC3	3.0320075369613115
APOE	4.24888970260441
APOF	-0.6291980821392139
APOH	3.5680150786387346
APOL1	0.8987020901236713
APOL2	0.3679655191964542
APOL3	-0.6076841980674437
APOL4	-1.3712030814696956
APOL6	0.9460047362407649
APOLD1	-0.9184478787474188
APOM	1.141121368155499
APOO	-1.4811849767536118
APOOL	-0.32419775469573614
APP	1.5641189485684588
APPBP2	0.24330407088396253
APPL1	0.30189695428614427
APPL2	-1.0766912770673192
APRT	1.2531257755754879
APTX	-0.8578460691239107
AQP1	0.03821794004259581
AQP11	-1.2259856172543313
AQP3	0.44378347351327785
AQP9	-0.010286317029588713
AQR	0.25183950962305207
AR	-0.7847939438861858
ARAF	0.12842584294593448
ARAP1	0.7970757847492
ARAP2	-1.766545848570139
ARCN1	1.3449091550022232
AREL1	0.24781324391202642
ARF1	1.766566264222026
ARF3	1.5790930977351865
ARF4	1.4743156025012625
ARF5	1.3463590138551278
ARF6	1.31039075846124
ARFGAP1	0.9215240831442233
ARFGAP2	-0.13598248389739792
ARFGAP3	0.14709297135533866
ARFGEF1	0.8110260191079851
ARFGEF2	1.5508619446564331
ARFGEF3	-0.6670028761989845
ARFIP1	-0.18538244251991365
ARFIP2	-0.31049695855006654
ARFRP1	0.12524677299106374
ARG1	1.2895424289773143
ARG2	-1.270116840965686
ARGLU1	0.11765351559260746
ARHGAP1	1.120382675800931
ARHGAP11A	-0.018741220852042665
ARHGAP12	0.3584211763504366
ARHGAP15	-1.8427694240822519
ARHGAP17	-0.10957905028501598
ARHGAP18	0.9721944675257751
ARHGAP19	-0.8730029271545013
ARHGAP21	0.9006664934334402
ARHGAP23	-0.4357653594909724
ARHGAP24	-1.0439330771089945
ARHGAP26	0.09285058154962046
ARHGAP27	-0.8178661346866953
ARHGAP29	0.42473689874588066
ARHGAP30	-1.797336575873693
ARHGAP32	-0.31377372281385585
ARHGAP35	1.6349848181427624
ARHGAP39	-0.6220847160678515
ARHGAP4	-1.5766431319968943
ARHGAP42	0.12377197115936524
ARHGAP44	-2.4115825942449636
ARHGAP45	-0.49648334890031925
ARHGAP5	0.48313856179830195
ARHGDIA	1.1180926277742893
ARHGDIB	-0.8698495945357758
ARHGEF1	1.3360026183393214
ARHGEF10L	1.399023425108158
ARHGEF11	0.8888650289893567
ARHGEF12	0.5704358323343051
ARHGEF16	-0.6335325348565183
ARHGEF17	-0.12944439661027554
ARHGEF18	-0.2359783259866663
ARHGEF2	0.4693186967471322
ARHGEF26	-0.20772454034326637
ARHGEF28	0.3030489928730393
ARHGEF3	-0.7987020625878932
ARHGEF37	-1.806981401610765
ARHGEF39	-1.1298174056151653
ARHGEF40	1.2059424934239773
ARHGEF5	0.07563117904428694
ARHGEF7	-0.3363024615067026
ARID1A	1.0996957402087386
ARID1B	0.07043381835218313
ARID2	0.4517528603510917
ARID3A	0.6056160268519819
ARID3B	-0.1518925150465441
ARID4A	0.34476321920948416
ARID4B	-0.17071519681418715
ARID5A	0.010939973645507108
ARID5B	-0.036785210142152885
ARIH1	0.5931751755485065
ARIH2	-0.12169943895377273
ARL1	1.069086679455342
ARL13B	-1.2996089300716567
ARL14EP	-0.30042304210115794
ARL15	-0.5195962134319253
ARL16	-0.6800019014366713
ARL2	-0.7515627396011813
ARL3	-0.7383749101774869
ARL4A	-0.8730636818802546
ARL4C	-0.7384410173027313
ARL4D	-0.7393019741336555
ARL5A	-0.11642210515636324
ARL5B	1.0219599931701544
ARL6IP1	2.1954397936122443
ARL6IP5	0.45678589723443935
ARL6IP6	-1.2735839130860362
ARL8A	0.3843026624085978
ARL8B	0.9581240402044637
ARMC1	0.7434894957164532
ARMC10	-0.5821101595895388
ARMC5	-0.3120704716748863
ARMC6	0.38371075708097374
ARMC7	-0.5232122302372202
ARMC8	-0.2615819779462205
ARMC9	-2.0146326801423102
ARMCX2	-2.1920987168182804
ARMCX3	0.18514020643784765
ARMCX6	-1.0889187122637216
ARMH3	-0.8316947470655229
ARMT1	-0.03561317986459568
ARNT	0.07014546854561067
ARNT2	-2.479746910220325
ARPC1A	-0.39176810847799126
ARPC2	0.6166268128791793
ARPC3	0.8647143280395146
ARPC4	0.9991816063126929
ARPC5	1.2430066795243875
ARPC5L	-0.2125134246206463
ARPIN	-0.24164213759822664
ARPP19	1.1428119652145403
ARRB1	-0.018804936261669368
ARRB2	0.3158515374693443
ARRDC1	0.09139439123513834
ARRDC2	-0.6710815821831685
ARRDC3	0.3804217384354631
ARRDC4	-0.9019567457549903
ARSA	0.5061083760740209
ARSB	0.4928867528316281
ARSD	-0.09680218587595642
ARSK	-0.5897647111862099
ARSL	0.26441525764097346
ART4	-0.46714842728573347
ARV1	-0.47346632045828724
ARVCF	-0.5336568735667983
ASAH1	0.37702807010806033
ASAH2	-0.8786273852910984
ASAP1	0.9429437778437295
ASAP2	-0.7561099079616439
ASAP3	-0.1161393615061811
ASB1	-0.27938329299060755
ASB13	0.6063082430012661
ASB6	-0.41358957889754805
ASB7	-0.4809272109039833
ASB8	-0.7336729522054083
ASB9	0.15727139200376883
ASCC1	-0.3679667030434262
ASCC2	0.31400764736011155
ASCC3	0.2968082434072528
ASF1A	-0.010956288801210657
ASF1B	-0.34436165638355287
ASGR1	2.900347962308185
ASGR2	2.410293657278538
ASH1L	-0.029080447329958247
ASH2L	0.2284636602340108
ASIC1	-2.061037339555962
ASL	0.5056812133584646
ASMTL	-0.36391696125716083
ASNSD1	0.34569184218600346
ASPDH	-0.7158736811470208
ASPG	-1.437843940391571
ASPH	1.7250182855888483
ASPHD1	-1.7563587981796631
ASPM	0.4201074710661202
ASPN	-1.6514691618627457
ASPSCR1	0.16956100642967667
ASRGL1	-1.4644742581833419
ASS1	2.022697372073517
ASTN2	-2.126189869526211
ASXL1	2.041533088303773
ASXL2	-0.15809744549954882
ATAD1	0.39259744194060014
ATAD2	0.7957795689661213
ATAD2B	-0.5672101416427651
ATAD3A	-0.6402858001876889
ATAD3B	-0.5969402596304059
ATAD3C	-1.837270092451188
ATAD5	-1.6393051152630076
ATAT1	-0.8119583232342693
ATE1	0.3708214002187947
ATF1	-1.2612242383358034
ATF2	0.8523648653630546
ATF3	-0.19654766538248616
ATF4	2.571831183929968
ATF5	0.6143148278016122
ATF6	1.033803792098636
ATF6B	-0.2567792163520193
ATF7	-0.14539876243818417
ATF7IP	0.8911600644469708
ATF7IP2	-0.504303646799801
ATG101	0.12245649777055284
ATG12	0.09431977336648174
ATG13	0.7482158600092034
ATG14	-0.9478968733468656
ATG16L1	0.2396602526513884
ATG2A	-0.052216944706779136
ATG2B	0.8627561330211734
ATG3	0.25884943530654597
ATG4A	-0.5906230180872981
ATG4B	0.07912997099190203
ATG4D	-0.7364252301622219
ATG5	0.03175805455094058
ATG7	-0.40335779213924194
ATG9A	-0.28427547501611283
ATIC	1.3252878999959168
ATL2	0.5757697677054091
ATL3	0.11677807615240089
ATM	-0.6882065837891055
ATMIN	0.19821534737689422
ATN1	0.6599375615126968
ATOH8	-1.126430089061717
ATOX1	0.6327880236615907
ATP10A	-1.5446264642104608
ATP10D	0.16150823250753962
ATP11A	1.182833127846473
ATP11B	0.4769910689067356
ATP11C	-0.06287711381787765
ATP13A1	0.8047214141792476
ATP13A2	0.038711148157027246
ATP13A3	2.3821095069723253
ATP1A1	1.824255345090517
ATP1B1	2.20555343559704
ATP1B2	-1.559157986525803
ATP1B3	0.19321295890527723
ATP2A2	1.070895353496201
ATP2A3	-1.8662792400609305
ATP2B1	1.519666427273666
ATP2B2	0.5205082891541176
ATP2B4	0.3071783654115703
ATP2C1	0.29421729568507343
ATP5F1A	1.7854997277341547
ATP5F1B	2.5759652127302264
ATP5F1C	1.2290911806160372
ATP5F1D	0.7697180106388551
ATP5F1E	1.518812120602473
ATP5IF1	0.94581698585795
ATP5MC1	0.8363726486370855
ATP5MC2	1.5318808841271268
ATP5MC3	1.581745103695417
ATP5ME	-1.0066405035634418
ATP5MF	0.5848130112692754
ATP5MG	0.20246971718712883
ATP5PB	0.8904650770381604
ATP5PD	0.6547001393374863
ATP5PF	0.29702629862681296
ATP5PO	0.6356438067577925
ATP6AP1	0.8686943318326903
ATP6AP2	1.0132332667889445
ATP6V0A1	0.6431126881041742
ATP6V0A2	-1.0210921098098693
ATP6V0B	1.0792945391576976
ATP6V0D1	0.9123751568032562
ATP6V0E1	1.4757699112913978
ATP6V0E2	-0.16217559560920114
ATP6V1A	1.81704963528694
ATP6V1B2	0.8086716134447036
ATP6V1C1	0.8108822791474848
ATP6V1D	0.002570829642015614
ATP6V1E1	1.297946127670826
ATP6V1F	0.4188412782967211
ATP6V1G1	1.2257692809084384
ATP6V1H	-0.4067479882662013
ATP7B	0.7969133879791288
ATP8A1	-1.3214997143178915
ATP8B2	0.5019340959120592
ATP9A	0.8277477689109993
ATP9B	-1.6979751808217485
ATPAF1	0.6339929277212963
ATPAF2	-0.620413465147873
ATR	-0.455273601902481
ATRAID	0.003595561690065031
ATRIP	-0.6972095796549537
ATRN	1.9061425000351027
ATRX	0.40822354135458755
ATXN1	0.2532868401894844
ATXN10	1.086402847583881
ATXN1L	0.34320798020974475
ATXN2	-0.5446213210028867
ATXN2L	0.8936016328752224
ATXN3	-0.47570868855326864
ATXN7	-0.27489888282510483
ATXN7L1	-1.4659099404020863
ATXN7L3	1.219972317465965
AUH	-1.367614869836526
AUP1	1.8952531238362977
AURKA	-0.2318271087953609
AURKAIP1	0.4914001454120884
AURKB	-0.7554327969425474
AUTS2	-0.5400150023795617
AVIL	-2.1589017230476824
AVL9	0.4570699000531555
AVPI1	-0.1290169976813071
AVPR1A	-1.4377773621801864
AXIN1	-0.9675309082863899
AXIN2	-0.7833430496489883
AXL	-0.96105656946381
AZGP1	2.326411662883062
AZI2	-0.9321120786048253
AZIN1	2.037822524578474
B2M	3.301408985852561
B3GALNT2	-0.1257936475334776
B3GAT3	0.04809425539505827
B3GNT2	0.15349494807955963
B3GNT3	-1.1671002849261611
B3GNT5	-1.0991019127050818
B3GNT7	-2.0754381929937926
B3GNT9	-1.8145343607910165
B3GNTL1	-2.3865534297495654
B4GALNT1	-1.398623524700408
B4GALNT3	-1.0736266857249992
B4GALT1	2.0936173617076554
B4GALT2	0.4437443945975368
B4GALT3	0.7814568190846096
B4GALT4	-0.09799027202879372
B4GALT5	0.9136718803484161
B4GALT6	-0.9561417758833275
B4GALT7	0.34818293359361674
B4GAT1	1.4976849286960756
B9D1	-0.5979668585633352
BAALC	-2.086563308018937
BAAT	0.8624335496247737
BABAM1	-0.05562220490390246
BABAM2	-0.6156041464657147
BACE1	0.3636159685905891
BACE2	-1.6776267443299215
BACH1	-0.34197260618512904
BACH2	-2.005338666363935
BAD	-0.25943408578538885
BAG1	0.36402124668169655
BAG2	-0.12638196864486503
BAG3	-0.05877775249696957
BAG4	-0.15321351647706297
BAG5	0.7211904222675686
BAG6	1.535854208753407
BAHCC1	-0.3412381456901226
BAHD1	0.8246081012069596
BAIAP2	-0.35649194013662006
BAIAP2L1	0.8755000920796421
BAIAP2L2	-1.3081172884806704
BAIAP3	-0.5943459275680064
BAK1	0.6743246683074497
BAMBI	0.31583191549053025
BANF1	-0.0744729215433688
BANP	-0.9728028987079665
BAP1	1.6621670726592492
BARD1	-0.06819705087323395
BASP1	-1.4646674713217616
BATF	-1.9197529021594792
BATF2	-1.0095364583983715
BAX	0.39891136488784673
BAZ1A	0.02491109982759419
BAZ1B	1.0210464577532883
BAZ2A	1.1367405324740676
BAZ2B	0.1482655037784998
BBC3	-0.487344830103776
