	mean
ABLIM1	1.9545402464841422
ABLIM2	-0.6182275592115475
ABLIM3	-1.8645674004552715
ABR	1.1999992352038151
ABRACL	0.7269304166130433
ABT1	1.001818238009639
ABTB1	-0.09600588575038967
ABTB2	-0.12000665517505495
ACAA1	-0.42164788596806807
ACAA2	0.9966772571495071
ACACA	0.3591555840351008
ACACB	0.16549497424575776
ACAD10	-0.4055214093520124
ACAD11	-1.728880672122231
ACAD8	0.3088997078342115
ACAD9	0.028939939498771088
ACADM	0.1927540656943529
ACADS	-0.3158465047608029
ACADSB	-0.6206756527370516
ACADVL	1.0769260079620384
ACAP2	1.1504422343290306
ACAP3	1.677456139628138
ACAT1	-0.17767830315076535
ACAT2	0.9232058393990434
ACBD3	0.9746492081930661
ACBD4	-0.8458944056979855
ACBD5	-0.3697330371284082
ACBD7	0.14287095583520076
ACCS	-1.2757179967463048
ACD	-0.6257340498803354
ACE	-0.6730548249430799
ACER2	-1.2784941670951175
ACER3	0.020689068492662884
ACIN1	1.9477248163689427
ACKR3	1.0841799464688469
ACLY	1.8193289182474528
ACO1	0.3763893506777761
ACO2	0.700336985169051
ACOT1	-2.1130899751826444
ACOT11	-0.658165511756419
ACOT13	-0.08871563944336995
ACOT2	-0.9769500208167778
ACOT4	-1.5463262206954456
ACOT7	0.9264021205695356
ACOT8	-0.2616414756211225
ACOT9	-1.7280130586297926
ACOX1	1.209161819959533
ACOX3	-1.4076089942465935
ACOXL	-1.5231962202701277
ACP1	1.2530441911785448
ACP2	-0.3339863997474979
ACP5	-1.3395814133280444
ACP6	-0.7447512489490105
ACRBP	-1.8809840197683434
ACSF2	-1.3159541690540637
ACSF3	0.0721023800731086
ACSL1	-0.3818341491761847
ACSL3	-0.3163597307923909
ACSL4	-0.1891535923450203
ACSL6	-1.5072382154914465
ACSM3	-1.2236302006056972
ACSS1	-0.40542616131973497
ACSS2	-0.7997522422276853
ACSS3	-0.7753548441616206
ACTB	3.797756767094874
ACTG1	3.6706292435285017
ACTL6A	0.47193003775449743
ACTL6B	0.9434827950825252
ACTN1	1.4142937460609823
ACTN4	1.9597902381439574
ACTR10	0.40142846786109854
ACTR1A	1.436330871632413
ACTR1B	1.2701660842918763
ACTR2	1.9710909415173712
ACTR3	0.4066042256177648
ACTR3B	-1.9669500509092637
ACTR3C	-1.3860695556525593
ACTR5	-0.04911394634736499
ACTR6	0.3787210205994822
ACTR8	-0.6084011734585114
ACVR1	0.07504912674656526
ACVR1B	0.31818266869822925
ACVR1C	-1.1707350368687461
ACVR2A	-0.5826048204070224
ACVR2B	0.14721027546192325
ACVR2B-AS1	-0.831295609406336
ACYP1	0.1080474666424662
ACYP2	-1.3456772664100927
ADA	-1.7165226327618799
ADAL	-0.5103135517999347
ADAM10	0.7843385874855013
ADAM11	-2.1073481520034645
ADAM12	-1.3726969872809054
ADAM15	0.6362302995317277
ADAM17	0.5522170767856286
ADAM19	0.7254639457032722
ADAM22	0.3688820275883887
ADAM23	-0.8591526693366748
ADAM28	-0.28005717794166846
ADAM8	-2.4194207977926445
ADAM9	0.11413636326224652
ADAMTS13	-1.055354560474025
ADAMTS14	0.5922186823065858
ADAMTS15	-0.5142295050968879
ADAMTS17	-2.245293541789641
ADAMTS18	0.1158207225728537
ADAMTS2	-1.3486684486076832
ADAMTS6	-2.642209956529558
ADAMTS7	-1.388399605256989
ADAMTSL1	-0.14575568359914348
ADAMTSL2	-0.3907819614580823
ADAR	1.8083515561021521
ADARB1	-1.4039688055652335
ADARB2	-0.991780627365909
ADAT1	0.354621680877351
ADAT2	-0.692113257386622
ADAT3	-1.4266730502663523
ADCK1	-0.8628132420906235
ADCK2	0.12354333809231634
ADCK5	-0.7232568608791341
ADCY1	2.033197089610797
ADCY10P1	-1.6318389745162518
ADCY2	-0.4233650819538633
ADCY3	0.8467183513292234
ADCY5	-0.2074818406338222
ADCY6	0.7025658583366907
ADCY7	-1.520214615691582
ADCY9	0.26105160586073195
ADCYAP1	0.569765344005505
ADD1	1.2128733290143539
ADD2	1.9260902327939295
ADD3	-0.2065790314413558
ADH5	-0.01860812744314751
ADHFE1	-2.1063185393749166
ADI1	1.189424967840141
ADIPOR1	1.5514660788643901
ADIPOR2	1.141094382978998
ADIRF	-0.3527011425130516
ADIRF-AS1	-1.15131559843875
ADK	-0.31739804013376915
ADM	-0.9339801513916401
ADM2	-0.46367523967717256
ADM5	-1.054484961109009
ADNP	0.787417047744606
ADNP2	1.9899193355914488
ADORA1	-1.5949871047747561
ADPGK	-0.09300780598180135
ADPRH	-2.003633674504145
ADPRHL1	-0.33904813402379785
ADPRM	-1.914484255917184
ADRM1	1.542815423836457
ADSL	0.8909173786403264
AEBP1	-0.511231064921295
AEBP2	0.6280948688250312
AEN	0.25735127635841964
AFAP1	-0.049524137008622224
AFAP1L1	-1.4439665858814998
AFAP1L2	-1.4587955051726622
AFF1	0.3924587629450067
AFF3	-1.6312104162599266
AFF4	2.063242236826585
AFG3L1P	-0.5912600655053702
AFG3L2	1.387468622181703
AFMID	0.11637806452895556
AFTPH	0.18986749137477693
AGA	-1.504016996227126
AGAP1	1.5213205807829828
AGAP2	-1.3880369898505593
AGAP2-AS1	0.21725943603107958
AGAP3	1.0642768113665706
AGAP4	-0.8575209608094491
AGAP6	0.11401938243118595
AGBL2	-1.8020602519698288
AGBL3	-1.3359891552346947
AGBL4	-1.312610716487281
AGBL5	0.6171243941147065
AGER	0.04871621347946243
AGFG1	-0.005649894944163861
AGFG2	-0.42405387978656583
AGGF1	0.848652034169934
AGK	0.7470884837600148
AGL	0.43940268964357754
AGMAT	-1.5495676761809865
AGMO	-1.5518956899728034
AGO1	0.5073831735040203
AGO2	-0.6969637132047558
AGO3	0.4847241625260436
AGO4	1.4699075383432318
AGPAT1	1.6049088000367162
AGPAT2	0.45709844811992034
AGPAT3	1.2652720513367084
AGPAT4	0.30939096567891033
AGPAT5	1.5178012642997727
AGPS	1.0402149994332424
AGR2	-0.007518136463823922
AGRN	-0.48155647761004017
AGTPBP1	0.4708708071609383
AGTRAP	-0.36837772588352363
AHCTF1	0.47023612959348515
AHCY	1.916593971952663
AHCYL1	1.4103200266094846
AHCYL2	-0.7922799123190553
AHI1	-0.26506443694286264
AHNAK	0.535246830378726
AHNAK2	-0.10820181681872852
AHR	-1.3211074637378764
AHRR	-1.4934452859963117
AHSA1	1.0200688828767748
AIDA	-0.24053515770685854
AIF1L	1.291517570233337
AIFM1	-0.30769414192038747
AIFM2	0.1451429822203008
AIG1	-0.2846976052073623
AIMP1	0.8244721630798034
AIMP2	0.10221468626865328
AIP	0.3876067420008047
AJAP1	-1.1367601014462574
AJUBA	-1.6937873633771137
AK2	0.9199402025121581
AK3	0.9700251426104491
AK4	-1.2333136530779905
AK6	-0.25253420789532993
AK7	0.18155249393103384
AK8	-2.0393748878115985
AK9	-0.14427988614574808
AKAP1	1.2591150962889859
AKAP10	-0.14458434938631837
AKAP11	-0.0018082959935516692
AKAP12	0.9148362038443338
AKAP13	0.1791870474419609
AKAP17A	0.9149388324624086
AKAP3	-2.479657460493829
AKAP5	0.2607706557123605
AKAP6	-0.43977329720757047
AKAP8	-0.23498642031431835
AKAP8L	1.4407287583184873
AKAP9	0.9630955387372692
AKIP1	-1.0081837861517855
AKIRIN1	1.3453568351505347
AKIRIN2	0.05680743350699013
AKNA	0.07145016194143733
AKR1A1	0.43827877077675476
AKR1B1	-0.1751432206240521
AKR7A2	0.5617415237051768
AKR7A3	-0.9825602628807758
AKR7L	-1.454374697701129
AKT1	1.7771862386854123
AKT1S1	0.2541658835238239
AKT2	1.2619500335543958
AKT3	1.874043144432486
AKTIP	-0.1213465021449709
ALAD	0.15051902983814144
ALAS1	0.4646542492200674
ALCAM	1.6422626452178264
ALDH16A1	-0.1834816298200818
ALDH18A1	0.3582486423436724
ALDH1A1	0.08034593019094849
ALDH1B1	0.49519305678976855
ALDH1L2	-1.0529776103678916
ALDH2	-1.2385867604021419
ALDH3A1	-1.763414402527559
ALDH3A2	0.8124539380905528
ALDH3B1	-1.0940450452090948
ALDH4A1	0.019986305209480793
ALDH5A1	0.4121222213591361
ALDH6A1	0.3523582473726299
ALDH7A1	-0.07496940101388999
ALDH9A1	0.4604980050947116
ALDOA	2.3478675927503967
ALDOC	0.14507357903715346
ALG1	-1.03076930354383
ALG10	-0.5648428993598154
ALG10B	-1.4235978776238407
ALG11	-1.120088748719028
ALG12	-0.5408087155934554
ALG13	-0.5552134851414668
ALG14	-0.04470579210038442
ALG2	0.6999750939895354
ALG3	0.396773481936005
ALG5	-0.21406339898573076
ALG6	0.8356308792715105
ALG8	-0.43065519589861906
ALG9	-0.8650963036313828
ALKBH1	-0.09631344044748058
ALKBH2	0.5894355613967864
ALKBH3	-0.34961019963226464
ALKBH4	-0.9671963515739802
ALKBH5	1.2298376419829642
ALKBH6	-0.9683132279007614
ALKBH7	0.39338702244400997
ALKBH8	-0.8739201095423486
ALMS1	0.4838909114747092
ALMS1-IT1	-1.1940729870265365
ALOX5	-0.13825819216131574
ALPK1	-1.5368551476874783
ALPK3	-0.3282672916510132
ALPL	-1.6486959472103426
ALS2	0.09882216461828162
ALYREF	0.12889620225470108
AMACR	-1.0857963165532711
AMBRA1	0.8526664602271924
AMD1	1.3750956283265343
AMDHD2	-0.6132183818695386
AMER2	0.3135340266572483
AMER3	0.524332694102886
AMFR	0.5251581613253304
AMH	1.7197630826483334
AMIGO1	-1.1263855287525923
AMIGO2	-0.8214068089558555
AMMECR1	-0.5909209868351797
AMMECR1L	0.3036304629539417
AMN1	-0.22471278432883363
AMOT	0.2838327915795935
AMOTL1	2.0344589096646177
AMOTL2	-0.28887360829228326
AMPD2	0.17802969068700292
AMPD3	-0.6718395092567322
AMPH	-0.06531381016964961
AMT	-0.8642920003047555
AMY2B	-1.9896519118733367
AMZ2	0.09920021909092988
AMZ2P1	-1.1024084538013201
ANAPC1	0.29925750661527667
ANAPC10	-1.1991801130985627
ANAPC11	-1.3577494461328583
ANAPC13	-0.7972592644970592
ANAPC15	-0.2784121451172355
ANAPC16	0.8659282560777897
ANAPC2	0.5869652670513197
ANAPC4	0.11322728582287449
ANAPC5	1.1866435573326974
ANAPC7	0.7971683378879016
ANGEL1	-0.45931482667863205
ANGEL2	-0.2517216277331531
ANGPT2	0.21581167663819675
ANGPTL2	-1.0904934338086203
ANK1	0.28977188219479344
ANK2	0.9845255981744799
ANK3	0.09735217221086429
ANKAR	-1.8337963729383169
ANKDD1A	-1.5393010891389904
ANKEF1	0.4431566023363572
ANKFY1	1.1153725048167955
ANKH	0.5259962571042235
ANKHD1	-2.466951658027534
ANKHD1-EIF4EBP3	-1.8790334509340938
ANKIB1	0.9942576571752509
ANKLE1	-1.3050862634021716
ANKLE2	2.25985520210743
ANKMY1	-1.1543956285717767
ANKMY2	-0.31822026737396825
ANKRA2	-1.254683106324039
ANKRD10	1.968744629160205
ANKRD10-IT1	0.03100286786906133
ANKRD11	1.2298159165675002
ANKRD12	0.016763380815827303
ANKRD13A	1.032538150386776
ANKRD13B	-0.2048097376278912
ANKRD13C	0.8837537335260509
ANKRD13D	0.33858976147865166
ANKRD16	-0.9584528485917291
ANKRD17	1.1644087489912034
ANKRD18A	-1.4890438358960008
ANKRD18B	-0.9451326010808244
ANKRD23	-1.360600315015548
ANKRD24	-0.2786134119031077
ANKRD26	-0.1708282910254199
ANKRD27	0.6861728148477945
ANKRD28	-0.29030232356543384
ANKRD34A	-2.064682342015801
ANKRD34B	-1.3983996613074787
ANKRD35	-0.16007215761589821
ANKRD36	0.32909109453065427
ANKRD36B	-0.8542510992219218
ANKRD36BP2	-1.9767043932870936
ANKRD36C	-0.5505193786354754
ANKRD37	-1.3502972855755264
ANKRD39	-1.341861451770335
ANKRD40	1.3309002657082216
ANKRD42	-0.9341408010096539
ANKRD44	-1.134688259524448
ANKRD46	-0.14236258547341457
ANKRD49	-0.9070023255112907
ANKRD50	0.6531531746387929
ANKRD52	1.883277088722625
ANKRD53	-1.4043625844532734
ANKRD54	0.17406215299948105
ANKRD6	0.12937886577456875
ANKRD65	1.612007099421069
ANKRD9	0.07738206341918273
ANKS1A	0.9139130190537923
ANKS1B	-1.8374445448223458
ANKS3	-0.7861343866612142
ANKS6	0.3889693782062696
ANKZF1	-0.3195629451481755
ANLN	1.4734270127493447
ANO1	-1.175873840874069
ANO10	-1.1769560498961436
ANO4	-1.9023845567628315
ANO5	-0.41199654277837056
ANO6	0.7546008907347377
ANO8	0.5036737317658239
ANO9	1.0663385540632904
ANP32A	1.4849197233226639
ANP32AP1	0.06727929544805589
ANP32B	2.40637355452073
ANP32E	2.1287655270848465
ANTXR1	0.3018860206609338
ANTXR2	-1.280090963682156
ANXA1	-1.6578300281934455
ANXA11	1.3074853363990182
ANXA2	0.9772260098612338
ANXA3	-1.8514593699344202
ANXA4	-0.23974763568788954
ANXA5	1.601528970059222
ANXA6	0.6974671019340584
ANXA7	1.1348050974369015
AOC2	-1.0557275317137897
AOC3	-1.683232304516384
AP1AR	0.0969153608184928
AP1B1	1.5866053212781384
AP1G1	0.7815659762472554
AP1G2	0.5747192070457307
AP1M1	0.2625567840834963
AP1M2	0.9633886603627946
AP1S1	0.007314443731832632
AP1S2	-0.4398070995123595
AP1S3	-1.0398455971438398
AP2A1	1.4288154878834736
AP2A2	0.5551709447612598
AP2B1	2.241115296796724
AP2M1	1.5154022641671228
AP2S1	0.42602280919161967
AP3B1	0.7287760651991424
AP3B2	1.1302807286901353
AP3D1	1.5169884089803436
AP3M1	1.0547996025019004
AP3M2	0.5511097818653424
AP3S1	-0.7915091300787642
AP3S2	0.3277751917339954
AP4B1	-0.7077850606908377
AP4E1	-1.1370338265401838
AP4M1	-0.7725711682197203
AP4S1	-0.841190361134476
AP5B1	-0.7021307416111982
AP5M1	1.2440183631739543
AP5S1	-0.19776434853341443
AP5Z1	0.37534324132419716
APAF1	1.1018246319662068
APBA1	-1.3636959752091702
APBA2	0.7645689909525106
APBA3	-0.33648318122316384
APBB1	0.4925921795456177
APBB2	0.16027052395617866
APBB3	-1.0634336065460823
APC	0.6027806587530802
APC2	-1.3334702188951915
APCDD1	-1.0904207688778662
APEH	0.8702472686917322
APEX1	2.6160458180808734
APEX2	-0.21733357354412278
APH1A	1.0620472796808702
APH1B	-0.1596156971589118
API5	1.6718951480733248
APIP	-0.06711698950079865
APLF	-1.8868737026012081
APLN	-0.1347144375161125
APLP1	1.381359829785926
APLP2	1.2414600389740935
APMAP	1.8518681460392954
APOBEC3B	0.9088697370019633
APOBEC3C	0.48708078014948475
APOBEC3D	-1.1772583345435137
APOBEC3F	-0.0431591321218319
APOBEC3G	-0.8386758416115462
APOD	-1.7927596361359244
APOE	-1.7175908954153107
APOL1	-0.4863709657448473
APOL2	0.4149890009453924
APOL3	-1.8214386818330153
APOL4	0.9598888538353787
APOL6	0.45079763029181286
APOLD1	0.5143719368874801
APOM	-1.6764687592908174
APOO	-0.8612797564132408
APOOL	0.5805678898397079
APP	2.315353705976876
APPBP2	1.0010432894239147
APPL1	0.9165939554779639
APPL2	-0.26782406927665803
APRT	0.17884482183678832
APTR	-1.15685525896484
APTX	-0.24699979625728347
AQP1	-0.45875247756365406
AQP11	-1.5573275394027337
AQP3	-1.0617783367444804
AQR	0.9334801735883312
ARAF	0.32516660138209763
ARAP1	1.4325835553958854
ARAP2	-2.0456236617728076
ARAP3	-1.9660592874542078
ARC	-1.3711555887937192
ARCN1	1.2221610962203662
AREL1	1.1780070598819021
ARF1	2.14621826257278
ARF3	1.7239376194643385
ARF4	0.16412246126287577
ARF5	1.9339649707550084
ARF6	1.5799078418414643
ARFGAP1	0.0683216234065273
ARFGAP2	0.17120621230397512
ARFGAP3	0.07376787872511249
ARFGEF1	0.9947521092094455
ARFGEF2	1.4622018085646165
ARFIP1	0.3385402151139513
ARFIP2	0.7345512856318324
ARFRP1	0.10008579508523396
ARG2	-0.42987922902871195
ARGLU1	0.9629823148684777
ARHGAP1	0.543644996551852
ARHGAP10	-1.7349094908239806
ARHGAP11A	1.8610905754537932
ARHGAP11B	0.2071714832101865
ARHGAP12	-0.04740249250490397
ARHGAP17	-0.2665254414241032
ARHGAP18	-0.8559767813466608
ARHGAP19	-1.415747284529965
ARHGAP20	-1.4889007671459826
ARHGAP21	0.4134895244822598
ARHGAP22	-0.9579906923090407
ARHGAP23	1.0944125017222517
ARHGAP24	-1.102611977243371
ARHGAP25	-1.4695021604461291
ARHGAP26	-0.29971075624068183
ARHGAP27	-1.0383501771707673
ARHGAP28	-0.9332474575266858
ARHGAP29	-1.7727666654280854
ARHGAP32	0.9731710015951106
ARHGAP33	1.4574561759306073
ARHGAP35	2.7599841377096466
ARHGAP39	2.246277126050762
ARHGAP4	0.7590540812900954
ARHGAP42	-1.0565771419789733
ARHGAP44	-1.5745710322586879
ARHGAP5	0.9681064485383596
ARHGAP9	-1.7213039642207855
ARHGDIA	1.466369049792956
ARHGDIG	-1.5534726689985305
ARHGEF1	0.8826939392749917
ARHGEF10	-0.5926868034415866
ARHGEF10L	0.3418534913468553
ARHGEF11	0.06488555597637101
ARHGEF12	1.400702741072177
ARHGEF16	-0.07248358934583048
ARHGEF17	-0.22941555592453064
ARHGEF18	-0.9722962399836335
ARHGEF19	0.9967630551629368
ARHGEF2	1.6095680724815147
ARHGEF25	0.023015719786545177
ARHGEF26	-0.8806500930022655
ARHGEF28	-0.0594191494938548
ARHGEF3	-0.20825345291166975
ARHGEF37	-0.8099945204834044
ARHGEF38	-0.014120654989328752
ARHGEF39	-0.5806951384487083
ARHGEF4	-0.8053997821470045
ARHGEF40	0.6262574237551042
ARHGEF6	-0.6593737990091
ARHGEF7	1.238879141035142
ARHGEF9	-0.05167024345711502
ARID1A	2.352404733453982
ARID1B	0.907365794027882
ARID2	0.6499770121661186
ARID3A	-0.2865416730212673
ARID3B	-0.7211334080487177
ARID4A	0.460351121894287
ARID4B	0.748071082728689
ARID5A	-1.5568997611955069
ARID5B	-0.26992394766711575
ARIH1	0.5557082761613393
ARIH2	0.43528023021257467
ARL1	0.7474329258277222
ARL10	-0.19937291368522625
ARL13B	-0.31330987524768844
ARL14EP	0.221087256935357
ARL15	-0.3712248212904335
ARL16	-0.7941598157377723
ARL17A	-0.9092818632812188
ARL17B	-1.6760216245604833
ARL2	-0.43296241995632523
ARL2BP	0.406527222936826
ARL3	1.3635690256454678
ARL4A	-0.5840955437992426
ARL4C	1.6055126920133787
ARL4D	-1.4326023131980044
ARL5A	-0.14341061166025904
ARL5B	0.5877747393810875
ARL6	-0.2921109502936782
ARL6IP1	3.0665277314079638
ARL6IP4	-2.657212658729849
ARL6IP5	0.28229087838471734
ARL6IP6	-0.22050798066843003
ARL8A	0.9988846339205386
ARL8B	1.2072948658429767
ARL9	-1.6766760650992267
ARMC1	1.0237108113826996
ARMC10	-0.3948451141963205
ARMC2	-0.9556222704580535
ARMC3	-1.7195277919379055
ARMC5	-0.36370577641692176
ARMC6	-0.4191774508080783
ARMC7	-0.5620576835587081
ARMC8	0.11583090377718308
ARMC9	-0.9733301130517281
ARMCX1	0.19154629740301843
ARMCX2	-0.3266940012887047
ARMCX3	1.0004417700523076
ARMCX4	-0.03495389524282116
ARMCX5	-0.67838595815694
ARMCX6	-0.07897074546293492
ARNT	-0.07859882566773609
ARNT2	0.5882878343676252
ARPC1A	1.189839512659886
ARPC1B	-0.225723605855564
ARPC2	0.5634052916541885
ARPC3	1.0429797354946122
ARPC4	0.3421616523102351
ARPC5	0.9258914454268625
ARPC5L	-0.10224525673254918
ARPIN	-0.2716913213889771
ARPP19	1.7833258289256106
ARRB1	-0.9907444260704226
ARRB2	0.4657374223527795
ARRDC1	0.1387427199363764
ARRDC1-AS1	-0.4546548240917194
ARRDC2	-0.1834876987444505
ARRDC3	0.9477103282324598
ARRDC4	0.00039530671698431594
ARSA	-0.2938304205416859
ARSB	-0.701174629375474
ARSD	-0.25719937515448
ARSG	-1.5073349232963362
ARSJ	-0.6542479268421425
ARSK	-0.8958712587411626
ARTN	-0.3744305913759756
ARV1	-0.46533531429529845
ARVCF	0.2882401523216649
ASAH1	0.23976864584151156
ASAH2	-1.1336349554967742
ASAP1	1.975559072226949
ASAP2	0.10361252712631536
ASAP3	-0.46322873819300836
ASB1	1.2887961313729073
ASB13	-0.19341137082716886
ASB16-AS1	-0.1686480170183242
ASB6	0.8596057521696564
ASB7	0.198370695115188
ASB8	-0.28811903460007554
ASCC1	-0.5854391477017042
ASCC2	0.5980854852606841
ASCC3	0.25630212274066916
ASCL1	3.02884807718113
ASCL2	-2.0728727510587173
ASF1A	0.48003060711830814
ASF1B	1.85093890426132
ASGR1	-0.3022484594845363
ASH1L	0.6476980021578306
ASH1L-AS1	-0.8552171542341959
ASH2L	0.8960339113251384
ASIC1	-0.9399922593458422
ASIC3	-1.1142806635501468
ASL	-1.4739179482288007
ASMTL	-0.6985374851509829
ASMTL-AS1	-1.4340802718481145
ASNS	0.23906899724396938
ASNSD1	0.47605443256119134
ASPDH	-1.3615425747343597
ASPH	0.840602041546095
ASPHD1	-0.31161933741743814
ASPHD2	-1.0009007153993512
ASPM	1.7043946868440547
ASPSCR1	-0.36886304607910214
ASRGL1	0.9331079037756277
ASS1	-0.19130925525766798
ASTE1	-0.10663253829599854
ASTN1	-2.2891592841659216
ASTN2	-0.5664378527457179
ASXL1	3.1250362034029493
ASXL2	-0.0010700475582618052
ATAD1	0.9576590971752869
ATAD2	1.558055608977895
ATAD2B	-0.7606925222251798
ATAD3A	-0.6894961112117298
ATAD3B	-0.4275469234474497
ATAD3C	-0.4199048477687992
ATAD5	0.2735013384655588
ATAT1	0.7057204690640081
ATCAY	0.8866421069647008
ATE1	-0.6276602888128641
ATF1	-1.0954220313823568
ATF2	1.0597732531655533
ATF3	0.043055878403482954
ATF4	2.1026801712857344
ATF5	1.3107848966351723
ATF6	1.54781452502558
ATF6B	0.842451395319455
ATF7	0.6367544902787686
ATF7IP	0.9751183548586538
ATG10	-1.6357787341985004
ATG101	1.0943167178786106
ATG12	-0.41342344337853393
ATG13	1.458822664929941
ATG14	-0.14163181315442347
ATG16L1	-1.3720064408085508
ATG16L2	-0.7514270426052793
ATG2A	0.05611492484048486
ATG2B	1.472650239521431
ATG3	-0.22933001652440865
ATG4A	-0.521432761267437
ATG4B	0.1981929120299514
ATG4C	-0.14293424931782014
ATG4D	1.5647382001596237
ATG5	-0.3862077172268738
ATG7	-1.2111200312781918
ATG9A	0.572526784078638
ATG9B	-0.8726961985170649
ATIC	0.9671168529102057
ATL1	-0.26276423046040104
ATL2	-0.13229070354196173
ATL3	0.7199090352144237
ATM	-0.23523023108503738
ATMIN	0.6139071126023334
ATN1	1.7052375937734032
ATOX1	-1.3937409899769353
ATP10D	-0.7991401623325003
ATP11A	1.6387406539414733
ATP11B	0.7395820224976111
ATP11C	0.5629828904036431
ATP13A1	0.9462660911555721
ATP13A2	0.28784619909615533
ATP13A3	2.4222204107626997
ATP1A1	2.959634512664824
ATP1A1-AS1	-1.487165569557589
ATP1A3	-0.001130271017535811
ATP1B1	1.3702051456469209
ATP1B3	0.5149431253661224
ATP2A1	-1.74014422068887
ATP2A2	1.388631253251629
ATP2A3	1.5686708962242595
ATP2B1	1.3637583520570131
ATP2B2	-1.1376523465821557
ATP2B3	-0.24409856231949664
ATP2B4	1.2899194450029328
ATP2C1	1.699083460189533
ATP2C2	-1.7809569056123256
ATP6AP1	1.0556637915097742
ATP6AP1L	-2.0351013071869106
ATP6AP2	0.6508686295732363
ATP6V0A1	0.36311111676814106
ATP6V0A2	-0.42461842206870776
ATP6V0B	1.6185513191285668
ATP6V0C	-1.9989993766514564
ATP6V0D1	0.7504083281034757
ATP6V0E1	0.5331363648746545
ATP6V0E2	1.034947493347031
ATP6V0E2-AS1	-0.5790495233658662
ATP6V1A	1.6840127300393029
ATP6V1B1	0.5103202821131553
ATP6V1B2	0.5536644001507003
ATP6V1C1	0.37993094718841197
ATP6V1C2	-0.00732690425034901
ATP6V1D	0.7800547514241505
ATP6V1E1	1.199616648055065
ATP6V1E2	-0.7972372632125422
ATP6V1F	1.286852791759863
ATP6V1G1	1.7003379984018587
ATP6V1G2	-0.1565312604930274
ATP6V1H	0.0238712887715287
ATP7A	0.28936007177131523
ATP7B	-0.35346751153427525
ATP8A1	-0.1773179420087024
ATP8A2	0.28470424896475066
ATP8B2	1.1125520353059337
ATP8B4	-1.5800399097740776
ATP9A	1.3315679574717405
ATP9B	-1.11384028767928
ATPAF1	0.8540910626827931
ATPAF2	-1.12299943942722
ATR	0.5313134748655098
ATRAID	0.01639778946545818
ATRIP	-0.8652070441516616
ATRN	1.388247645308048
ATRNL1	-1.4367095621677621
ATRX	2.212399083961006
ATXN10	1.2521082176236265
ATXN1L	0.979676351004973
ATXN2	-0.5961943042880369
ATXN2L	1.3749269192381919
ATXN3	0.6729937356006986
ATXN7	-0.5742815198931066
ATXN7L1	-1.5918597063535411
ATXN7L2	-0.28506547647821606
ATXN7L3	1.9438395426104527
AUH	-1.5038780225519384
AUNIP	-0.8732885820736164
AUP1	1.305377647869249
AURKA	0.20519142556528
AURKAIP1	0.05119710029464816
AURKB	0.5965714199934604
AURKC	-2.127946406539757
AUTS2	1.1555315060231635
AVEN	-1.1806096661015804
AVIL	-0.9466233002867506
AVL9	1.1825543849538045
AVPI1	-1.690655521064538
AXIN1	-0.00218580287027056
AXIN2	-0.7583507652547932
AZGP1	-0.7165368878543702
AZI2	-0.914783401244567
AZIN1	2.3563329867802776
AZIN2	-2.9296498650996248
B2M	2.959858652430443
B3GALNT1	-0.34653533068598646
B3GALNT2	-0.9205617214754703
B3GALT2	-1.7602318948596922
B3GALT4	-0.11252528228751746
B3GALT5	0.2516132570797746
B3GAT1	-0.9340383316636884
B3GAT2	-1.7739188420444774
